ps_id,rst_client,rst_server,rx_count,tx_count,rx_size,tx_size,time,throughput
1,0,0,0,0,0,0,2023-11-07T04:52:00,0
1,0,0,0,0,0,0,2023-11-07T04:52:08,0
1,0,0,0,0,0,0,2023-11-07T04:52:09,0
1,0,0,0,0,0,0,2023-11-07T04:52:10,0
1,0,0,1,0,342,0,2023-11-07T04:52:11,0
1,0,0,0,0,0,0,2023-11-07T04:52:12,0
1,0,0,0,0,0,0,2023-11-07T04:52:13,0
1,0,0,0,0,0,0,2023-11-07T04:52:14,0
1,0,0,1,0,342,0,2023-11-07T04:52:15,0
1,0,0,0,0,0,0,2023-11-07T04:52:16,0
1,0,0,0,0,0,0,2023-11-07T04:52:17,0
1,0,0,0,0,0,0,2023-11-07T04:52:18,0
1,0,0,0,0,0,0,2023-11-07T04:52:19,0
1,0,0,0,0,0,0,2023-11-07T04:52:20,0
1,0,0,0,0,0,0,2023-11-07T04:52:21,0
1,0,0,1,0,342,0,2023-11-07T04:52:22,0
1,0,0,0,0,0,0,2023-11-07T04:52:23,0
1,0,0,0,0,0,0,2023-11-07T04:52:24,0
1,0,0,0,0,0,0,2023-11-07T04:52:25,0
1,0,0,0,0,0,0,2023-11-07T04:52:26,0
1,0,0,0,0,0,0,2023-11-07T04:52:27,0
1,0,0,0,0,0,0,2023-11-07T04:52:28,0
1,0,0,0,0,0,0,2023-11-07T04:52:29,0
1,0,0,1,0,335,0,2023-11-07T04:52:30,0
1,0,0,0,0,0,0,2023-11-07T04:52:31,0
1,0,0,0,0,0,0,2023-11-07T04:52:32,0
1,0,0,0,0,0,0,2023-11-07T04:52:33,0
1,0,0,0,0,0,0,2023-11-07T04:52:34,0
1,0,0,0,0,0,0,2023-11-07T04:52:35,0
1,0,0,8,0,5950,0,2023-11-07T04:52:36,0
1,0,0,0,0,0,0,2023-11-07T04:52:37,0
1,0,0,0,0,0,0,2023-11-07T04:52:38,0
1,0,0,1,0,342,0,2023-11-07T04:52:39,0
1,0,0,1,0,1009,0,2023-11-07T04:52:40,0
1,0,0,1,0,935,0,2023-11-07T04:52:41,0
1,0,0,0,0,0,0,2023-11-07T04:52:42,0
1,0,0,0,0,0,0,2023-11-07T04:52:43,0
1,0,0,1,0,1009,0,2023-11-07T04:52:44,0
1,0,0,0,0,0,0,2023-11-07T04:52:45,0
1,0,0,0,0,0,0,2023-11-07T04:52:46,0
1,0,0,0,0,0,0,2023-11-07T04:52:47,0
1,0,0,0,0,0,0,2023-11-07T04:52:48,0
1,0,0,0,0,0,0,2023-11-07T04:52:49,0
1,0,0,0,0,0,0,2023-11-07T04:52:50,0
1,0,0,0,0,0,0,2023-11-07T04:52:51,0
1,0,0,0,0,0,0,2023-11-07T04:52:52,0
1,0,0,17,0,1804,0,2023-11-07T04:52:53,0
1,0,0,2,0,150,0,2023-11-07T04:52:54,0
1,0,0,0,0,0,0,2023-11-07T04:52:55,0
1,0,0,0,0,0,0,2023-11-07T04:52:56,0
1,0,0,0,0,0,0,2023-11-07T04:52:57,0
1,0,0,0,0,0,0,2023-11-07T04:52:58,0
1,0,0,0,0,0,0,2023-11-07T04:52:59,0
1,0,0,0,0,0,0,2023-11-07T04:53:00,0
