ps_id,rst_client,rst_server,rx_count,tx_count,rx_size,tx_size,time,throughput
1,0,0,0,0,0,0,2023-11-07T04:36:00,0
1,0,0,0,0,0,0,2023-11-07T04:36:41,0
1,0,0,0,0,0,0,2023-11-07T04:36:42,0
1,0,0,0,0,0,0,2023-11-07T04:36:43,0
1,0,0,0,0,0,0,2023-11-07T04:36:44,0
1,0,0,0,0,0,0,2023-11-07T04:36:45,0
1,0,0,0,0,0,0,2023-11-07T04:36:46,0
1,0,0,0,0,0,0,2023-11-07T04:36:47,0
1,0,0,0,0,0,0,2023-11-07T04:36:48,0
1,0,0,0,0,0,0,2023-11-07T04:36:49,0
1,0,0,0,0,0,0,2023-11-07T04:36:50,0
1,0,0,0,0,0,0,2023-11-07T04:36:51,0
1,0,0,0,0,0,0,2023-11-07T04:36:52,0
1,0,0,0,0,0,0,2023-11-07T04:36:53,0
1,0,0,0,0,0,0,2023-11-07T04:36:54,0
1,0,0,0,0,0,0,2023-11-07T04:36:55,0
1,0,0,0,0,0,0,2023-11-07T04:36:56,0
1,0,0,0,0,0,0,2023-11-07T04:36:57,0
1,0,0,0,0,0,0,2023-11-07T04:36:58,0
1,0,0,0,0,0,0,2023-11-07T04:36:59,0
1,0,0,0,0,0,0,2023-11-07T04:37:00,0
