ps_id,rst_client,rst_server,rx_count,tx_count,rx_size,tx_size,time,throughput
1,0,0,0,0,0,0,2023-11-07T04:39:01,0
1,0,0,0,0,0,0,2023-11-07T04:39:02,0
1,0,0,0,0,0,0,2023-11-07T04:39:03,0
1,0,0,0,0,0,0,2023-11-07T04:39:04,0
1,0,0,0,0,0,0,2023-11-07T04:39:05,0
1,0,0,3,0,847,0,2023-11-07T04:39:06,0
1,0,0,0,0,0,0,2023-11-07T04:39:07,0
1,0,0,1,0,320,0,2023-11-07T04:39:08,0
1,0,0,0,0,0,0,2023-11-07T04:39:09,0
1,0,0,0,0,0,0,2023-11-07T04:39:10,0
1,0,0,1,0,342,0,2023-11-07T04:39:11,0
1,0,0,0,0,0,0,2023-11-07T04:39:12,0
