ps_id,rst_client,rst_server,rx_count,tx_count,rx_size,tx_size,time,throughput
1,0,0,0,0,0,0,2023-11-07T06:07:01,0
1,0,0,0,0,0,0,2023-11-07T06:07:02,0
1,0,0,0,0,0,0,2023-11-07T06:07:03,0
1,0,0,0,0,0,0,2023-11-07T06:07:04,0
1,0,0,1,0,335,0,2023-11-07T06:07:05,0
1,0,0,0,0,0,0,2023-11-07T06:07:06,0
1,0,0,0,0,0,0,2023-11-07T06:07:07,0
1,0,0,5,0,3100,0,2023-11-07T06:07:08,0
1,0,0,5,0,3259,0,2023-11-07T06:07:09,0
1,0,0,8,0,4956,0,2023-11-07T06:07:10,0
1,0,0,0,0,0,0,2023-11-07T06:07:11,0
1,0,0,1,0,613,0,2023-11-07T06:07:12,0
1,0,0,3,0,2149,0,2023-11-07T06:07:13,0
1,0,0,2,0,1656,0,2023-11-07T06:07:14,0
1,0,0,0,0,0,0,2023-11-07T06:07:15,0
1,0,0,0,0,0,0,2023-11-07T06:07:16,0
1,0,0,0,0,0,0,2023-11-07T06:07:17,0
1,0,0,0,0,0,0,2023-11-07T06:07:18,0
1,0,0,0,0,0,0,2023-11-07T06:07:19,0
1,0,0,0,0,0,0,2023-11-07T06:07:20,0
1,0,0,1,0,1051,0,2023-11-07T06:07:21,0
1,0,0,0,0,0,0,2023-11-07T06:07:22,0
1,0,0,0,0,0,0,2023-11-07T06:07:23,0
1,0,0,0,0,0,0,2023-11-07T06:07:24,0
1,0,0,0,0,0,0,2023-11-07T06:07:25,0
1,0,0,0,0,0,0,2023-11-07T06:07:26,0
1,0,0,0,0,0,0,2023-11-07T06:07:27,0
1,0,0,0,0,0,0,2023-11-07T06:07:28,0
1,0,0,0,0,0,0,2023-11-07T06:07:29,0
1,0,0,0,0,0,0,2023-11-07T06:07:30,0
1,0,0,0,0,0,0,2023-11-07T06:07:31,0
1,0,0,0,0,0,0,2023-11-07T06:07:32,0
1,0,0,0,0,0,0,2023-11-07T06:07:33,0
1,0,0,0,0,0,0,2023-11-07T06:07:34,0
1,0,0,0,0,0,0,2023-11-07T06:07:35,0
1,0,0,1,0,631,0,2023-11-07T06:07:36,0
1,0,0,40,0,23612,0,2023-11-07T06:07:37,0
1,0,0,0,0,0,0,2023-11-07T06:07:38,0
1,0,0,0,0,0,0,2023-11-07T06:07:39,0
1,0,0,0,0,0,0,2023-11-07T06:07:40,0
1,0,0,2,0,698,0,2023-11-07T06:07:41,0
1,0,0,0,0,0,0,2023-11-07T06:07:42,0
1,0,0,0,0,0,0,2023-11-07T06:07:43,0
1,0,0,0,0,0,0,2023-11-07T06:07:44,0
1,0,0,0,0,0,0,2023-11-07T06:07:45,0
1,0,0,3,0,1773,0,2023-11-07T06:07:46,0
1,0,0,1,0,593,0,2023-11-07T06:07:47,0
1,0,0,0,0,0,0,2023-11-07T06:07:48,0
1,0,0,0,0,0,0,2023-11-07T06:07:49,0
1,0,0,0,0,0,0,2023-11-07T06:07:50,0
1,0,0,0,0,0,0,2023-11-07T06:07:51,0
1,0,0,0,0,0,0,2023-11-07T06:07:52,0
1,0,0,0,0,0,0,2023-11-07T06:07:53,0
1,0,0,0,0,0,0,2023-11-07T06:07:54,0
1,0,0,0,0,0,0,2023-11-07T06:07:55,0
1,0,0,1,0,217,0,2023-11-07T06:07:56,0
1,0,0,1,0,217,0,2023-11-07T06:07:57,0
1,0,0,1,0,217,0,2023-11-07T06:07:58,0
1,0,0,1,0,217,0,2023-11-07T06:07:59,0
1,0,0,0,0,0,0,2023-11-07T06:08:00,0
