ps_id,rst_client,rst_server,rx_count,tx_count,rx_size,tx_size,time,throughput
1,0,0,0,0,0,0,2023-11-07T07:09:01,0
1,0,0,0,0,0,0,2023-11-07T07:09:02,0
1,0,0,0,0,0,0,2023-11-07T07:09:03,0
1,0,0,0,0,0,0,2023-11-07T07:09:04,0
1,0,0,1,0,348,0,2023-11-07T07:09:05,0
1,0,0,0,0,0,0,2023-11-07T07:09:06,0
1,0,0,0,0,0,0,2023-11-07T07:09:07,0
1,0,0,0,0,0,0,2023-11-07T07:09:08,0
1,0,0,0,0,0,0,2023-11-07T07:09:09,0
1,0,0,0,0,0,0,2023-11-07T07:09:10,0
1,0,0,0,0,0,0,2023-11-07T07:09:11,0
1,0,0,0,0,0,0,2023-11-07T07:09:12,0
1,0,0,0,0,0,0,2023-11-07T07:09:13,0
1,0,0,0,0,0,0,2023-11-07T07:09:14,0
1,0,0,0,0,0,0,2023-11-07T07:09:15,0
1,0,0,0,0,0,0,2023-11-07T07:09:16,0
1,0,0,0,0,0,0,2023-11-07T07:09:17,0
1,0,0,0,0,0,0,2023-11-07T07:09:18,0
1,0,0,0,0,0,0,2023-11-07T07:09:19,0
1,0,0,0,0,0,0,2023-11-07T07:09:20,0
1,0,0,0,0,0,0,2023-11-07T07:09:21,0
1,0,0,1,0,157,0,2023-11-07T07:09:22,0
1,0,0,0,0,0,0,2023-11-07T07:09:23,0
1,0,0,0,0,0,0,2023-11-07T07:09:24,0
1,0,0,0,0,0,0,2023-11-07T07:09:25,0
1,0,0,1,0,1065,0,2023-11-07T07:09:26,0
1,0,0,0,0,0,0,2023-11-07T07:09:27,0
1,0,0,0,0,0,0,2023-11-07T07:09:28,0
1,0,0,0,0,0,0,2023-11-07T07:09:29,0
1,0,0,0,0,0,0,2023-11-07T07:09:30,0
1,0,0,0,0,0,0,2023-11-07T07:09:31,0
1,0,0,0,0,0,0,2023-11-07T07:09:32,0
1,0,0,0,0,0,0,2023-11-07T07:09:33,0
1,0,0,0,0,0,0,2023-11-07T07:09:34,0
1,0,0,0,0,0,0,2023-11-07T07:09:35,0
1,0,0,0,0,0,0,2023-11-07T07:09:36,0
1,0,0,0,0,0,0,2023-11-07T07:09:37,0
1,0,0,0,0,0,0,2023-11-07T07:09:38,0
1,0,0,0,0,0,0,2023-11-07T07:09:39,0
1,0,0,2,0,1272,0,2023-11-07T07:09:40,0
1,0,0,0,0,0,0,2023-11-07T07:09:41,0
1,0,0,0,0,0,0,2023-11-07T07:09:42,0
1,0,0,0,0,0,0,2023-11-07T07:09:43,0
1,0,0,0,0,0,0,2023-11-07T07:09:44,0
1,0,0,0,0,0,0,2023-11-07T07:09:45,0
1,0,0,0,0,0,0,2023-11-07T07:09:46,0
1,0,0,0,0,0,0,2023-11-07T07:09:47,0
1,0,0,0,0,0,0,2023-11-07T07:09:48,0
1,0,0,0,0,0,0,2023-11-07T07:09:49,0
1,0,0,0,0,0,0,2023-11-07T07:09:50,0
1,0,0,0,0,0,0,2023-11-07T07:09:51,0
1,0,0,2,0,190,0,2023-11-07T07:09:52,0
1,0,0,2,0,190,0,2023-11-07T07:09:53,0
1,0,0,0,0,0,0,2023-11-07T07:09:54,0
1,0,0,0,0,0,0,2023-11-07T07:09:55,0
1,0,0,1,0,217,0,2023-11-07T07:09:56,0
1,0,0,1,0,217,0,2023-11-07T07:09:57,0
1,0,0,3,0,2303,0,2023-11-07T07:09:58,0
1,0,0,3,0,1711,0,2023-11-07T07:09:59,0
1,0,0,2,0,1494,0,2023-11-07T07:10:00,0
