ps_id,rst_client,rst_server,rx_count,tx_count,rx_size,tx_size,time,throughput
1,0,0,0,0,0,0,2023-11-07T07:17:00,0
1,0,0,0,0,0,0,2023-11-07T07:17:10,0
1,0,0,0,0,0,0,2023-11-07T07:17:11,0
1,0,0,0,0,0,0,2023-11-07T07:17:12,0
1,0,0,0,0,0,0,2023-11-07T07:17:13,0
1,0,0,0,0,0,0,2023-11-07T07:17:14,0
1,0,0,0,0,0,0,2023-11-07T07:17:15,0
1,0,0,0,0,0,0,2023-11-07T07:17:16,0
1,0,0,0,0,0,0,2023-11-07T07:17:17,0
1,0,0,1,0,613,0,2023-11-07T07:17:18,0
1,0,0,0,0,0,0,2023-11-07T07:17:19,0
1,0,0,0,0,0,0,2023-11-07T07:17:20,0
1,0,0,0,0,0,0,2023-11-07T07:17:21,0
1,0,0,0,0,0,0,2023-11-07T07:17:22,0
1,0,0,0,0,0,0,2023-11-07T07:17:23,0
1,0,0,1,0,844,0,2023-11-07T07:17:24,0
1,0,0,0,0,0,0,2023-11-07T07:17:25,0
1,0,0,0,0,0,0,2023-11-07T07:17:26,0
1,0,0,1,0,1041,0,2023-11-07T07:17:27,0
1,0,0,0,0,0,0,2023-11-07T07:17:28,0
1,0,0,0,0,0,0,2023-11-07T07:17:29,0
1,0,0,2,0,1630,0,2023-11-07T07:17:30,0
1,0,0,0,0,0,0,2023-11-07T07:17:31,0
1,0,0,0,0,0,0,2023-11-07T07:17:32,0
1,0,0,0,0,0,0,2023-11-07T07:17:33,0
1,0,0,0,0,0,0,2023-11-07T07:17:34,0
1,0,0,1,0,335,0,2023-11-07T07:17:35,0
1,0,0,3,0,3159,0,2023-11-07T07:17:36,0
1,0,0,0,0,0,0,2023-11-07T07:17:37,0
1,0,0,0,0,0,0,2023-11-07T07:17:38,0
1,0,0,0,0,0,0,2023-11-07T07:17:39,0
1,0,0,0,0,0,0,2023-11-07T07:17:40,0
1,0,0,0,0,0,0,2023-11-07T07:17:41,0
1,0,0,0,0,0,0,2023-11-07T07:17:42,0
1,0,0,0,0,0,0,2023-11-07T07:17:43,0
1,0,0,0,0,0,0,2023-11-07T07:17:44,0
1,0,0,0,0,0,0,2023-11-07T07:17:45,0
1,0,0,0,0,0,0,2023-11-07T07:17:46,0
1,0,0,0,0,0,0,2023-11-07T07:17:47,0
1,0,0,0,0,0,0,2023-11-07T07:17:48,0
1,0,0,0,0,0,0,2023-11-07T07:17:49,0
1,0,0,0,0,0,0,2023-11-07T07:17:50,0
1,0,0,0,0,0,0,2023-11-07T07:17:51,0
1,0,0,0,0,0,0,2023-11-07T07:17:52,0
1,0,0,0,0,0,0,2023-11-07T07:17:53,0
1,0,0,0,0,0,0,2023-11-07T07:17:54,0
1,0,0,0,0,0,0,2023-11-07T07:17:55,0
1,0,0,1,0,217,0,2023-11-07T07:17:56,0
1,0,0,1,0,217,0,2023-11-07T07:17:57,0
1,0,0,1,0,217,0,2023-11-07T07:17:58,0
1,0,0,1,0,217,0,2023-11-07T07:17:59,0
1,0,0,1,0,70,0,2023-11-07T07:18:00,0
