ps_id,rst_client,rst_server,rx_count,tx_count,rx_size,tx_size,time,throughput
1,0,0,0,0,0,0,2023-11-07T05:47:00,0
1,0,0,0,0,0,0,2023-11-07T05:47:15,0
1,0,0,0,0,0,0,2023-11-07T05:47:16,0
1,0,0,0,0,0,0,2023-11-07T05:47:17,0
1,0,0,0,0,0,0,2023-11-07T05:47:18,0
1,0,0,0,0,0,0,2023-11-07T05:47:19,0
1,0,0,0,0,0,0,2023-11-07T05:47:20,0
1,0,0,0,0,0,0,2023-11-07T05:47:21,0
1,0,0,0,0,0,0,2023-11-07T05:47:22,0
1,0,0,0,0,0,0,2023-11-07T05:47:23,0
1,0,0,0,0,0,0,2023-11-07T05:47:24,0
1,0,0,0,0,0,0,2023-11-07T05:47:25,0
1,0,0,0,0,0,0,2023-11-07T05:47:26,0
1,0,0,0,0,0,0,2023-11-07T05:47:27,0
1,0,0,0,0,0,0,2023-11-07T05:47:28,0
1,0,0,0,0,0,0,2023-11-07T05:47:29,0
1,0,0,0,0,0,0,2023-11-07T05:47:30,0
1,0,0,0,0,0,0,2023-11-07T05:47:31,0
1,0,0,0,0,0,0,2023-11-07T05:47:32,0
1,0,0,0,0,0,0,2023-11-07T05:47:33,0
1,0,0,0,0,0,0,2023-11-07T05:47:34,0
1,0,0,0,0,0,0,2023-11-07T05:47:35,0
1,0,0,0,0,0,0,2023-11-07T05:47:36,0
1,0,0,0,0,0,0,2023-11-07T05:47:37,0
1,0,0,0,0,0,0,2023-11-07T05:47:38,0
1,0,0,0,0,0,0,2023-11-07T05:47:39,0
1,0,0,0,0,0,0,2023-11-07T05:47:40,0
1,0,0,0,0,0,0,2023-11-07T05:47:41,0
1,0,0,0,0,0,0,2023-11-07T05:47:42,0
1,0,0,0,0,0,0,2023-11-07T05:47:43,0
1,0,0,0,0,0,0,2023-11-07T05:47:44,0
1,0,0,0,0,0,0,2023-11-07T05:47:45,0
1,0,0,0,0,0,0,2023-11-07T05:47:46,0
1,0,0,0,0,0,0,2023-11-07T05:47:47,0
1,0,0,0,0,0,0,2023-11-07T05:47:48,0
1,0,0,0,0,0,0,2023-11-07T05:47:49,0
1,0,0,1,0,342,0,2023-11-07T05:47:50,0
1,0,0,1,0,350,0,2023-11-07T05:47:51,0
1,0,0,0,0,0,0,2023-11-07T05:47:52,0
1,0,0,0,0,0,0,2023-11-07T05:47:53,0
1,0,0,2,0,677,0,2023-11-07T05:47:54,0
1,0,0,0,0,0,0,2023-11-07T05:47:55,0
1,0,0,1,0,217,0,2023-11-07T05:47:56,0
1,0,0,1,0,217,0,2023-11-07T05:47:57,0
1,0,0,2,0,559,0,2023-11-07T05:47:58,0
1,0,0,1,0,217,0,2023-11-07T05:47:59,0
1,0,0,0,0,0,0,2023-11-07T05:48:00,0
