ps_id,rst_client,rst_server,rx_count,tx_count,rx_size,tx_size,time,throughput
1,0,0,0,0,0,0,2023-11-07T05:55:00,0
1,0,0,0,0,0,0,2023-11-07T05:55:49,0
1,0,0,0,0,0,0,2023-11-07T05:55:50,0
1,0,0,0,0,0,0,2023-11-07T05:55:51,0
1,0,0,0,0,0,0,2023-11-07T05:55:52,0
1,0,0,0,0,0,0,2023-11-07T05:55:53,0
1,0,0,1,0,342,0,2023-11-07T05:55:54,0
1,0,0,1,0,1077,0,2023-11-07T05:55:55,0
1,0,0,4,0,3275,0,2023-11-07T05:55:56,0
1,0,0,12,0,9721,0,2023-11-07T05:55:57,0
1,0,0,10,0,7979,0,2023-11-07T05:55:58,0
1,0,0,1,0,217,0,2023-11-07T05:55:59,0
1,0,0,1,0,926,0,2023-11-07T05:56:00,0
