ps_id,rst_client,rst_server,rx_count,tx_count,rx_size,tx_size,time,throughput
1,0,0,0,0,0,0,2023-11-07T05:54:01,0
1,0,0,0,0,0,0,2023-11-07T05:54:02,0
1,0,0,0,0,0,0,2023-11-07T05:54:03,0
1,0,0,0,0,0,0,2023-11-07T05:54:04,0
1,0,0,1,0,348,0,2023-11-07T05:54:05,0
1,0,0,0,0,0,0,2023-11-07T05:54:06,0
1,0,0,0,0,0,0,2023-11-07T05:54:07,0
1,0,0,1,0,844,0,2023-11-07T05:54:08,0
1,0,0,0,0,0,0,2023-11-07T05:54:09,0
1,0,0,0,0,0,0,2023-11-07T05:54:10,0
1,0,0,0,0,0,0,2023-11-07T05:54:11,0
1,0,0,0,0,0,0,2023-11-07T05:54:12,0
1,0,0,0,0,0,0,2023-11-07T05:54:13,0
1,0,0,0,0,0,0,2023-11-07T05:54:14,0
1,0,0,0,0,0,0,2023-11-07T05:54:15,0
1,0,0,0,0,0,0,2023-11-07T05:54:16,0
1,0,0,1,0,335,0,2023-11-07T05:54:17,0
1,0,0,1,0,812,0,2023-11-07T05:54:18,0
1,0,0,1,0,1013,0,2023-11-07T05:54:19,0
1,0,0,0,0,0,0,2023-11-07T05:54:20,0
1,0,0,2,0,1162,0,2023-11-07T05:54:21,0
1,0,0,2,0,190,0,2023-11-07T05:54:22,0
1,0,0,2,0,190,0,2023-11-07T05:54:23,0
1,0,0,0,0,0,0,2023-11-07T05:54:24,0
1,0,0,0,0,0,0,2023-11-07T05:54:25,0
1,0,0,0,0,0,0,2023-11-07T05:54:26,0
1,0,0,0,0,0,0,2023-11-07T05:54:27,0
1,0,0,1,0,812,0,2023-11-07T05:54:28,0
1,0,0,1,0,1011,0,2023-11-07T05:54:29,0
1,0,0,0,0,0,0,2023-11-07T05:54:30,0
1,0,0,0,0,0,0,2023-11-07T05:54:31,0
1,0,0,0,0,0,0,2023-11-07T05:54:32,0
1,0,0,0,0,0,0,2023-11-07T05:54:33,0
1,0,0,0,0,0,0,2023-11-07T05:54:34,0
1,0,0,1,0,342,0,2023-11-07T05:54:35,0
1,0,0,0,0,0,0,2023-11-07T05:54:36,0
1,0,0,0,0,0,0,2023-11-07T05:54:37,0
1,0,0,1,0,876,0,2023-11-07T05:54:38,0
1,0,0,1,0,342,0,2023-11-07T05:54:39,0
1,0,0,0,0,0,0,2023-11-07T05:54:40,0
1,0,0,0,0,0,0,2023-11-07T05:54:41,0
1,0,0,0,0,0,0,2023-11-07T05:54:42,0
1,0,0,1,0,342,0,2023-11-07T05:54:43,0
1,0,0,0,0,0,0,2023-11-07T05:54:44,0
1,0,0,0,0,0,0,2023-11-07T05:54:45,0
1,0,0,0,0,0,0,2023-11-07T05:54:46,0
1,0,0,0,0,0,0,2023-11-07T05:54:47,0
1,0,0,3,0,2628,0,2023-11-07T05:54:48,0
1,0,0,0,0,0,0,2023-11-07T05:54:49,0
1,0,0,0,0,0,0,2023-11-07T05:54:50,0
1,0,0,0,0,0,0,2023-11-07T05:54:51,0
1,0,0,1,0,342,0,2023-11-07T05:54:52,0
1,0,0,0,0,0,0,2023-11-07T05:54:53,0
1,0,0,0,0,0,0,2023-11-07T05:54:54,0
1,0,0,0,0,0,0,2023-11-07T05:54:55,0
1,0,0,0,0,0,0,2023-11-07T05:54:56,0
1,0,0,0,0,0,0,2023-11-07T05:54:57,0
1,0,0,0,0,0,0,2023-11-07T05:54:58,0
1,0,0,0,0,0,0,2023-11-07T05:54:59,0
1,0,0,2,0,1688,0,2023-11-07T05:55:00,0
