ps_id,rst_client,rst_server,rx_count,tx_count,rx_size,tx_size,time,throughput
1,0,0,0,0,0,0,2023-11-07T07:12:00,0
1,0,0,0,0,0,0,2023-11-07T07:12:21,0
1,0,0,0,0,0,0,2023-11-07T07:12:22,0
1,0,0,0,0,0,0,2023-11-07T07:12:23,0
1,0,0,0,0,0,0,2023-11-07T07:12:24,0
1,0,0,0,0,0,0,2023-11-07T07:12:25,0
1,0,0,0,0,0,0,2023-11-07T07:12:26,0
1,0,0,2,0,1354,0,2023-11-07T07:12:27,0
1,0,0,0,0,0,0,2023-11-07T07:12:28,0
1,0,0,1,0,342,0,2023-11-07T07:12:29,0
1,0,0,0,0,0,0,2023-11-07T07:12:30,0
1,0,0,0,0,0,0,2023-11-07T07:12:31,0
1,0,0,0,0,0,0,2023-11-07T07:12:32,0
1,0,0,3,0,2954,0,2023-11-07T07:12:33,0
1,0,0,0,0,0,0,2023-11-07T07:12:34,0
1,0,0,1,0,1043,0,2023-11-07T07:12:35,0
1,0,0,2,0,1462,0,2023-11-07T07:12:36,0
1,0,0,2,0,1462,0,2023-11-07T07:12:37,0
