ps_id,rst_client,rst_server,rx_count,tx_count,rx_size,tx_size,time,throughput
1,0,0,0,0,0,0,2023-11-07T04:57:01,0
1,0,0,0,0,0,0,2023-11-07T04:57:02,0
1,0,0,1,0,749,0,2023-11-07T04:57:03,0
1,0,0,1,0,749,0,2023-11-07T04:57:04,0
1,0,0,5,0,5015,0,2023-11-07T04:57:05,0
1,0,0,0,0,0,0,2023-11-07T04:57:06,0
1,0,0,0,0,0,0,2023-11-07T04:57:07,0
1,0,0,0,0,0,0,2023-11-07T04:57:08,0
1,0,0,1,0,1071,0,2023-11-07T04:57:09,0
1,0,0,7,0,5441,0,2023-11-07T04:57:10,0
1,0,0,1,0,1055,0,2023-11-07T04:57:11,0
1,0,0,0,0,0,0,2023-11-07T04:57:12,0
1,0,0,0,0,0,0,2023-11-07T04:57:13,0
1,0,0,0,0,0,0,2023-11-07T04:57:14,0
1,0,0,0,0,0,0,2023-11-07T04:57:15,0
1,0,0,0,0,0,0,2023-11-07T04:57:16,0
1,0,0,0,0,0,0,2023-11-07T04:57:17,0
1,0,0,0,0,0,0,2023-11-07T04:57:18,0
1,0,0,0,0,0,0,2023-11-07T04:57:19,0
1,0,0,0,0,0,0,2023-11-07T04:57:20,0
1,0,0,0,0,0,0,2023-11-07T04:57:21,0
1,0,0,0,0,0,0,2023-11-07T04:57:22,0
1,0,0,0,0,0,0,2023-11-07T04:57:23,0
1,0,0,0,0,0,0,2023-11-07T04:57:24,0
1,0,0,0,0,0,0,2023-11-07T04:57:25,0
1,0,0,0,0,0,0,2023-11-07T04:57:26,0
1,0,0,0,0,0,0,2023-11-07T04:57:27,0
1,0,0,1,0,671,0,2023-11-07T04:57:28,0
1,0,0,0,0,0,0,2023-11-07T04:57:29,0
1,0,0,0,0,0,0,2023-11-07T04:57:30,0
1,0,0,0,0,0,0,2023-11-07T04:57:31,0
1,0,0,0,0,0,0,2023-11-07T04:57:32,0
1,0,0,0,0,0,0,2023-11-07T04:57:33,0
1,0,0,0,0,0,0,2023-11-07T04:57:34,0
1,0,0,0,0,0,0,2023-11-07T04:57:35,0
1,0,0,0,0,0,0,2023-11-07T04:57:36,0
1,0,0,0,0,0,0,2023-11-07T04:57:37,0
1,0,0,0,0,0,0,2023-11-07T04:57:38,0
1,0,0,0,0,0,0,2023-11-07T04:57:39,0
1,0,0,0,0,0,0,2023-11-07T04:57:40,0
1,0,0,0,0,0,0,2023-11-07T04:57:41,0
1,0,0,0,0,0,0,2023-11-07T04:57:42,0
1,0,0,0,0,0,0,2023-11-07T04:57:43,0
1,0,0,0,0,0,0,2023-11-07T04:57:44,0
1,0,0,0,0,0,0,2023-11-07T04:57:45,0
1,0,0,0,0,0,0,2023-11-07T04:57:46,0
1,0,0,0,0,0,0,2023-11-07T04:57:47,0
1,0,0,0,0,0,0,2023-11-07T04:57:48,0
1,0,0,0,0,0,0,2023-11-07T04:57:49,0
1,0,0,1,0,335,0,2023-11-07T04:57:50,0
1,0,0,0,0,0,0,2023-11-07T04:57:51,0
1,0,0,0,0,0,0,2023-11-07T04:57:52,0
1,0,0,0,0,0,0,2023-11-07T04:57:53,0
1,0,0,0,0,0,0,2023-11-07T04:57:54,0
1,0,0,0,0,0,0,2023-11-07T04:57:55,0
1,0,0,1,0,217,0,2023-11-07T04:57:56,0
1,0,0,1,0,217,0,2023-11-07T04:57:57,0
1,0,0,1,0,217,0,2023-11-07T04:57:58,0
1,0,0,1,0,217,0,2023-11-07T04:57:59,0
1,0,0,0,0,0,0,2023-11-07T04:58:00,0
