ps_id,rst_client,rst_server,rx_count,tx_count,rx_size,tx_size,time,throughput
1,0,0,0,0,0,0,2023-11-07T06:08:00,0
1,0,0,0,0,0,0,2023-11-07T06:08:24,0
1,0,0,0,0,0,0,2023-11-07T06:08:25,0
1,0,0,0,0,0,0,2023-11-07T06:08:26,0
1,0,0,0,0,0,0,2023-11-07T06:08:27,0
1,0,0,0,0,0,0,2023-11-07T06:08:28,0
1,0,0,0,0,0,0,2023-11-07T06:08:29,0
1,0,0,0,0,0,0,2023-11-07T06:08:30,0
1,0,0,0,0,0,0,2023-11-07T06:08:31,0
1,0,0,0,0,0,0,2023-11-07T06:08:32,0
1,0,0,0,0,0,0,2023-11-07T06:08:33,0
1,0,0,0,0,0,0,2023-11-07T06:08:34,0
1,0,0,1,0,1073,0,2023-11-07T06:08:35,0
1,0,0,0,0,0,0,2023-11-07T06:08:36,0
1,0,0,2,0,750,0,2023-11-07T06:08:37,0
1,0,0,0,0,0,0,2023-11-07T06:08:38,0
1,0,0,1,0,1105,0,2023-11-07T06:08:39,0
1,0,0,0,0,0,0,2023-11-07T06:08:40,0
1,0,0,0,0,0,0,2023-11-07T06:08:41,0
1,0,0,0,0,0,0,2023-11-07T06:08:42,0
1,0,0,0,0,0,0,2023-11-07T06:08:43,0
1,0,0,0,0,0,0,2023-11-07T06:08:44,0
1,0,0,0,0,0,0,2023-11-07T06:08:45,0
1,0,0,0,0,0,0,2023-11-07T06:08:46,0
1,0,0,0,0,0,0,2023-11-07T06:08:47,0
1,0,0,0,0,0,0,2023-11-07T06:08:48,0
1,0,0,0,0,0,0,2023-11-07T06:08:49,0
1,0,0,0,0,0,0,2023-11-07T06:08:50,0
1,0,0,0,0,0,0,2023-11-07T06:08:51,0
1,0,0,0,0,0,0,2023-11-07T06:08:52,0
1,0,0,0,0,0,0,2023-11-07T06:08:53,0
1,0,0,0,0,0,0,2023-11-07T06:08:54,0
1,0,0,0,0,0,0,2023-11-07T06:08:55,0
1,0,0,0,0,0,0,2023-11-07T06:08:56,0
1,0,0,0,0,0,0,2023-11-07T06:08:57,0
1,0,0,0,0,0,0,2023-11-07T06:08:58,0
1,0,0,0,0,0,0,2023-11-07T06:08:59,0
1,0,0,0,0,0,0,2023-11-07T06:09:00,0
