ps_id,rst_client,rst_server,rx_count,tx_count,rx_size,tx_size,time,throughput
1,0,0,0,0,0,0,2023-11-07T07:15:01,0
1,0,0,0,0,0,0,2023-11-07T07:15:02,0
1,0,0,0,0,0,0,2023-11-07T07:15:03,0
1,0,0,0,0,0,0,2023-11-07T07:15:04,0
1,0,0,6,0,6384,0,2023-11-07T07:15:05,0
1,0,0,5,0,5337,0,2023-11-07T07:15:06,0
1,0,0,0,0,0,0,2023-11-07T07:15:07,0
1,0,0,0,0,0,0,2023-11-07T07:15:08,0
1,0,0,4,0,3172,0,2023-11-07T07:15:09,0
1,0,0,4,0,4344,0,2023-11-07T07:15:10,0
1,0,0,1,0,940,0,2023-11-07T07:15:11,0
1,0,0,0,0,0,0,2023-11-07T07:15:12,0
1,0,0,0,0,0,0,2023-11-07T07:15:13,0
1,0,0,0,0,0,0,2023-11-07T07:15:14,0
1,0,0,0,0,0,0,2023-11-07T07:15:15,0
1,0,0,0,0,0,0,2023-11-07T07:15:16,0
1,0,0,0,0,0,0,2023-11-07T07:15:17,0
1,0,0,0,0,0,0,2023-11-07T07:15:18,0
1,0,0,0,0,0,0,2023-11-07T07:15:19,0
1,0,0,0,0,0,0,2023-11-07T07:15:20,0
1,0,0,0,0,0,0,2023-11-07T07:15:21,0
1,0,0,0,0,0,0,2023-11-07T07:15:22,0
1,0,0,0,0,0,0,2023-11-07T07:15:23,0
1,0,0,0,0,0,0,2023-11-07T07:15:24,0
1,0,0,0,0,0,0,2023-11-07T07:15:25,0
1,0,0,1,0,335,0,2023-11-07T07:15:26,0
1,0,0,1,0,157,0,2023-11-07T07:15:27,0
1,0,0,1,0,157,0,2023-11-07T07:15:28,0
1,0,0,0,0,0,0,2023-11-07T07:15:29,0
1,0,0,2,0,864,0,2023-11-07T07:15:30,0
1,0,0,1,0,1011,0,2023-11-07T07:15:31,0
1,0,0,0,0,0,0,2023-11-07T07:15:32,0
1,0,0,0,0,0,0,2023-11-07T07:15:33,0
