ps_id,rst_client,rst_server,rx_count,tx_count,rx_size,tx_size,time,throughput
1,0,0,0,0,0,0,2023-11-07T07:40:00,0
1,0,0,0,0,0,0,2023-11-07T07:40:17,0
1,0,0,2,0,2202,0,2023-11-07T07:40:18,0
1,0,0,0,0,0,0,2023-11-07T07:40:19,0
1,0,0,0,0,0,0,2023-11-07T07:40:20,0
1,0,0,0,0,0,0,2023-11-07T07:40:21,0
1,0,0,1,0,1009,0,2023-11-07T07:40:22,0
1,0,0,4,0,3871,0,2023-11-07T07:40:23,0
1,0,0,1,0,1019,0,2023-11-07T07:40:24,0
1,0,0,0,0,0,0,2023-11-07T07:40:25,0
1,0,0,0,0,0,0,2023-11-07T07:40:26,0
1,0,0,0,0,0,0,2023-11-07T07:40:27,0
1,0,0,0,0,0,0,2023-11-07T07:40:28,0
1,0,0,0,0,0,0,2023-11-07T07:40:29,0
1,0,0,1,0,342,0,2023-11-07T07:40:30,0
1,0,0,1,0,1075,0,2023-11-07T07:40:31,0
1,0,0,0,0,0,0,2023-11-07T07:40:32,0
1,0,0,1,0,1073,0,2023-11-07T07:40:33,0
1,0,0,5,0,4954,0,2023-11-07T07:40:34,0
1,0,0,1,0,1083,0,2023-11-07T07:40:35,0
1,0,0,0,0,0,0,2023-11-07T07:40:36,0
1,0,0,0,0,0,0,2023-11-07T07:40:37,0
1,0,0,1,0,652,0,2023-11-07T07:40:38,0
1,0,0,0,0,0,0,2023-11-07T07:40:39,0
1,0,0,0,0,0,0,2023-11-07T07:40:40,0
1,0,0,0,0,0,0,2023-11-07T07:40:41,0
1,0,0,0,0,0,0,2023-11-07T07:40:42,0
1,0,0,0,0,0,0,2023-11-07T07:40:43,0
1,0,0,0,0,0,0,2023-11-07T07:40:44,0
1,0,0,1,0,1115,0,2023-11-07T07:40:45,0
1,0,0,0,0,0,0,2023-11-07T07:40:46,0
1,0,0,0,0,0,0,2023-11-07T07:40:47,0
1,0,0,0,0,0,0,2023-11-07T07:40:48,0
1,0,0,0,0,0,0,2023-11-07T07:40:49,0
1,0,0,0,0,0,0,2023-11-07T07:40:50,0
1,0,0,0,0,0,0,2023-11-07T07:40:51,0
1,0,0,0,0,0,0,2023-11-07T07:40:52,0
1,0,0,0,0,0,0,2023-11-07T07:40:53,0
1,0,0,0,0,0,0,2023-11-07T07:40:54,0
1,0,0,0,0,0,0,2023-11-07T07:40:55,0
1,0,0,0,0,0,0,2023-11-07T07:40:56,0
1,0,0,0,0,0,0,2023-11-07T07:40:57,0
1,0,0,0,0,0,0,2023-11-07T07:40:58,0
1,0,0,0,0,0,0,2023-11-07T07:40:59,0
1,0,0,0,0,0,0,2023-11-07T07:41:00,0
