ps_id,rst_client,rst_server,rx_count,tx_count,rx_size,tx_size,time,throughput
1,0,0,0,0,0,0,2023-11-07T07:34:01,0
1,0,0,0,0,0,0,2023-11-07T07:34:02,0
1,0,0,1,0,1051,0,2023-11-07T07:34:03,0
1,0,0,0,0,0,0,2023-11-07T07:34:04,0
1,0,0,1,0,348,0,2023-11-07T07:34:05,0
1,0,0,1,0,888,0,2023-11-07T07:34:06,0
1,0,0,1,0,886,0,2023-11-07T07:34:07,0
1,0,0,0,0,0,0,2023-11-07T07:34:08,0
1,0,0,0,0,0,0,2023-11-07T07:34:09,0
1,0,0,0,0,0,0,2023-11-07T07:34:10,0
1,0,0,0,0,0,0,2023-11-07T07:34:11,0
1,0,0,1,0,342,0,2023-11-07T07:34:12,0
1,0,0,0,0,0,0,2023-11-07T07:34:13,0
1,0,0,0,0,0,0,2023-11-07T07:34:14,0
1,0,0,0,0,0,0,2023-11-07T07:34:15,0
1,0,0,0,0,0,0,2023-11-07T07:34:16,0
1,0,0,1,0,342,0,2023-11-07T07:34:17,0
1,0,0,0,0,0,0,2023-11-07T07:34:18,0
1,0,0,0,0,0,0,2023-11-07T07:34:19,0
1,0,0,0,0,0,0,2023-11-07T07:34:20,0
1,0,0,0,0,0,0,2023-11-07T07:34:21,0
1,0,0,1,0,903,0,2023-11-07T07:34:22,0
1,0,0,0,0,0,0,2023-11-07T07:34:23,0
1,0,0,0,0,0,0,2023-11-07T07:34:24,0
1,0,0,1,0,342,0,2023-11-07T07:34:25,0
1,0,0,0,0,0,0,2023-11-07T07:34:26,0
1,0,0,0,0,0,0,2023-11-07T07:34:27,0
1,0,0,0,0,0,0,2023-11-07T07:34:28,0
1,0,0,0,0,0,0,2023-11-07T07:34:29,0
1,0,0,0,0,0,0,2023-11-07T07:34:30,0
1,0,0,0,0,0,0,2023-11-07T07:34:31,0
1,0,0,0,0,0,0,2023-11-07T07:34:32,0
1,0,0,0,0,0,0,2023-11-07T07:34:33,0
1,0,0,0,0,0,0,2023-11-07T07:34:34,0
1,0,0,0,0,0,0,2023-11-07T07:34:35,0
1,0,0,0,0,0,0,2023-11-07T07:34:36,0
1,0,0,0,0,0,0,2023-11-07T07:34:37,0
1,0,0,0,0,0,0,2023-11-07T07:34:38,0
1,0,0,0,0,0,0,2023-11-07T07:34:39,0
1,0,0,0,0,0,0,2023-11-07T07:34:40,0
1,0,0,2,0,677,0,2023-11-07T07:34:41,0
1,0,0,0,0,0,0,2023-11-07T07:34:42,0
1,0,0,0,0,0,0,2023-11-07T07:34:43,0
1,0,0,0,0,0,0,2023-11-07T07:34:44,0
1,0,0,0,0,0,0,2023-11-07T07:34:45,0
1,0,0,0,0,0,0,2023-11-07T07:34:46,0
1,0,0,0,0,0,0,2023-11-07T07:34:47,0
1,0,0,0,0,0,0,2023-11-07T07:34:48,0
1,0,0,0,0,0,0,2023-11-07T07:34:49,0
1,0,0,0,0,0,0,2023-11-07T07:34:50,0
1,0,0,0,0,0,0,2023-11-07T07:34:51,0
1,0,0,0,0,0,0,2023-11-07T07:34:52,0
1,0,0,2,0,806,0,2023-11-07T07:34:53,0
1,0,0,2,0,2150,0,2023-11-07T07:34:54,0
1,0,0,0,0,0,0,2023-11-07T07:34:55,0
1,0,0,2,0,1218,0,2023-11-07T07:34:56,0
1,0,0,1,0,405,0,2023-11-07T07:34:57,0
