ps_id,rst_client,rst_server,rx_count,tx_count,rx_size,tx_size,time,throughput
1,0,0,0,0,0,0,2023-11-08T02:31:00,0
1,0,0,0,0,0,0,2023-11-08T02:31:02,0
1,0,0,0,0,0,0,2023-11-08T02:31:03,0
1,0,0,0,0,0,0,2023-11-08T02:31:04,0
1,0,0,0,0,0,0,2023-11-08T02:31:05,0
1,0,0,0,0,0,0,2023-11-08T02:31:06,0
1,0,0,0,0,0,0,2023-11-08T02:31:07,0
1,0,0,0,0,0,0,2023-11-08T02:31:08,0
1,0,0,0,0,0,0,2023-11-08T02:31:09,0
1,0,0,0,0,0,0,2023-11-08T02:31:10,0
1,0,0,0,0,0,0,2023-11-08T02:31:11,0
1,0,0,0,0,0,0,2023-11-08T02:31:12,0
1,0,0,1,0,1073,0,2023-11-08T02:31:13,0
1,0,0,0,0,0,0,2023-11-08T02:31:14,0
1,0,0,0,0,0,0,2023-11-08T02:31:15,0
1,0,0,0,0,0,0,2023-11-08T02:31:16,0
1,0,0,0,0,0,0,2023-11-08T02:31:17,0
1,0,0,1,0,1009,0,2023-11-08T02:31:18,0
1,0,0,0,0,0,0,2023-11-08T02:31:19,0
1,0,0,0,0,0,0,2023-11-08T02:31:20,0
1,0,0,0,0,0,0,2023-11-08T02:31:21,0
1,0,0,0,0,0,0,2023-11-08T02:31:22,0
1,0,0,0,0,0,0,2023-11-08T02:31:23,0
1,0,0,0,0,0,0,2023-11-08T02:31:24,0
1,0,0,0,0,0,0,2023-11-08T02:31:25,0
1,0,0,0,0,0,0,2023-11-08T02:31:26,0
1,0,0,0,0,0,0,2023-11-08T02:31:27,0
1,0,0,0,0,0,0,2023-11-08T02:31:28,0
1,0,0,0,0,0,0,2023-11-08T02:31:29,0
1,0,0,0,0,0,0,2023-11-08T02:31:30,0
1,0,0,0,0,0,0,2023-11-08T02:31:31,0
1,0,0,0,0,0,0,2023-11-08T02:31:32,0
1,0,0,0,0,0,0,2023-11-08T02:31:33,0
1,0,0,0,0,0,0,2023-11-08T02:31:34,0
1,0,0,0,0,0,0,2023-11-08T02:31:35,0
1,0,0,1,0,335,0,2023-11-08T02:31:36,0
1,0,0,0,0,0,0,2023-11-08T02:31:37,0
1,0,0,2,0,190,0,2023-11-08T02:31:38,0
1,0,0,4,0,880,0,2023-11-08T02:31:39,0
1,0,0,2,0,850,0,2023-11-08T02:31:40,0
1,0,0,1,0,217,0,2023-11-08T02:31:41,0
1,0,0,3,0,1450,0,2023-11-08T02:31:42,0
1,0,0,4,0,2105,0,2023-11-08T02:31:43,0
1,0,0,1,0,342,0,2023-11-08T02:31:44,0
1,0,0,0,0,0,0,2023-11-08T02:31:45,0
1,0,0,0,0,0,0,2023-11-08T02:31:46,0
1,0,0,0,0,0,0,2023-11-08T02:31:47,0
1,0,0,1,0,342,0,2023-11-08T02:31:48,0
1,0,0,1,0,903,0,2023-11-08T02:31:49,0
1,0,0,0,0,0,0,2023-11-08T02:31:50,0
1,0,0,0,0,0,0,2023-11-08T02:31:51,0
1,0,0,0,0,0,0,2023-11-08T02:31:52,0
1,0,0,0,0,0,0,2023-11-08T02:31:53,0
1,0,0,0,0,0,0,2023-11-08T02:31:54,0
1,0,0,0,0,0,0,2023-11-08T02:31:55,0
1,0,0,1,0,342,0,2023-11-08T02:31:56,0
1,0,0,0,0,0,0,2023-11-08T02:31:57,0
1,0,0,0,0,0,0,2023-11-08T02:31:58,0
1,0,0,0,0,0,0,2023-11-08T02:31:59,0
1,0,0,0,0,0,0,2023-11-08T02:32:00,0
