ps_id,rst_client,rst_server,rx_count,tx_count,rx_size,tx_size,time,throughput
1,0,0,0,0,0,0,2023-11-07T06:13:00,0
1,0,0,0,0,0,0,2023-11-07T06:13:13,0
1,0,0,0,0,0,0,2023-11-07T06:13:14,0
1,0,0,0,0,0,0,2023-11-07T06:13:15,0
1,0,0,0,0,0,0,2023-11-07T06:13:16,0
1,0,0,0,0,0,0,2023-11-07T06:13:17,0
1,0,0,0,0,0,0,2023-11-07T06:13:18,0
1,0,0,0,0,0,0,2023-11-07T06:13:19,0
1,0,0,0,0,0,0,2023-11-07T06:13:20,0
1,0,0,0,0,0,0,2023-11-07T06:13:21,0
1,0,0,0,0,0,0,2023-11-07T06:13:22,0
1,0,0,0,0,0,0,2023-11-07T06:13:23,0
1,0,0,0,0,0,0,2023-11-07T06:13:24,0
1,0,0,0,0,0,0,2023-11-07T06:13:25,0
1,0,0,0,0,0,0,2023-11-07T06:13:26,0
1,0,0,0,0,0,0,2023-11-07T06:13:27,0
1,0,0,0,0,0,0,2023-11-07T06:13:28,0
1,0,0,1,0,335,0,2023-11-07T06:13:29,0
1,0,0,0,0,0,0,2023-11-07T06:13:30,0
1,0,0,0,0,0,0,2023-11-07T06:13:31,0
1,0,0,1,0,588,0,2023-11-07T06:13:32,0
1,0,0,2,0,1220,0,2023-11-07T06:13:33,0
1,0,0,0,0,0,0,2023-11-07T06:13:34,0
1,0,0,0,0,0,0,2023-11-07T06:13:35,0
1,0,0,0,0,0,0,2023-11-07T06:13:36,0
1,0,0,1,0,620,0,2023-11-07T06:13:37,0
1,0,0,0,0,0,0,2023-11-07T06:13:38,0
1,0,0,1,0,571,0,2023-11-07T06:13:39,0
1,0,0,0,0,0,0,2023-11-07T06:13:40,0
1,0,0,0,0,0,0,2023-11-07T06:13:41,0
1,0,0,0,0,0,0,2023-11-07T06:13:42,0
1,0,0,1,0,571,0,2023-11-07T06:13:43,0
1,0,0,0,0,0,0,2023-11-07T06:13:44,0
1,0,0,0,0,0,0,2023-11-07T06:13:45,0
1,0,0,0,0,0,0,2023-11-07T06:13:46,0
1,0,0,0,0,0,0,2023-11-07T06:13:47,0
1,0,0,0,0,0,0,2023-11-07T06:13:48,0
1,0,0,0,0,0,0,2023-11-07T06:13:49,0
1,0,0,0,0,0,0,2023-11-07T06:13:50,0
1,0,0,0,0,0,0,2023-11-07T06:13:51,0
1,0,0,0,0,0,0,2023-11-07T06:13:52,0
1,0,0,0,0,0,0,2023-11-07T06:13:53,0
1,0,0,0,0,0,0,2023-11-07T06:13:54,0
1,0,0,0,0,0,0,2023-11-07T06:13:55,0
1,0,0,1,0,217,0,2023-11-07T06:13:56,0
1,0,0,1,0,217,0,2023-11-07T06:13:57,0
1,0,0,1,0,217,0,2023-11-07T06:13:58,0
1,0,0,1,0,217,0,2023-11-07T06:13:59,0
1,0,0,0,0,0,0,2023-11-07T06:14:00,0
