ps_id,rst_client,rst_server,rx_count,tx_count,rx_size,tx_size,time,throughput
1,0,0,0,0,0,0,2023-11-07T05:52:01,0
1,0,0,0,0,0,0,2023-11-07T05:52:02,0
1,0,0,0,0,0,0,2023-11-07T05:52:03,0
1,0,0,0,0,0,0,2023-11-07T05:52:04,0
1,0,0,0,0,0,0,2023-11-07T05:52:05,0
1,0,0,0,0,0,0,2023-11-07T05:52:06,0
1,0,0,0,0,0,0,2023-11-07T05:52:07,0
1,0,0,0,0,0,0,2023-11-07T05:52:08,0
1,0,0,1,0,780,0,2023-11-07T05:52:09,0
1,0,0,1,0,335,0,2023-11-07T05:52:10,0
1,0,0,0,0,0,0,2023-11-07T05:52:11,0
1,0,0,0,0,0,0,2023-11-07T05:52:12,0
1,0,0,6,0,6178,0,2023-11-07T05:52:13,0
1,0,0,4,0,3267,0,2023-11-07T05:52:14,0
1,0,0,3,0,2938,0,2023-11-07T05:52:15,0
1,0,0,7,0,6042,0,2023-11-07T05:52:16,0
1,0,0,0,0,0,0,2023-11-07T05:52:17,0
1,0,0,1,0,780,0,2023-11-07T05:52:18,0
1,0,0,2,0,1852,0,2023-11-07T05:52:19,0
1,0,0,4,0,4204,0,2023-11-07T05:52:20,0
1,0,0,4,0,4114,0,2023-11-07T05:52:21,0
1,0,0,0,0,0,0,2023-11-07T05:52:22,0
1,0,0,0,0,0,0,2023-11-07T05:52:23,0
1,0,0,0,0,0,0,2023-11-07T05:52:24,0
1,0,0,2,0,2230,0,2023-11-07T05:52:25,0
1,0,0,0,0,0,0,2023-11-07T05:52:26,0
1,0,0,0,0,0,0,2023-11-07T05:52:27,0
1,0,0,3,0,2245,0,2023-11-07T05:52:28,0
1,0,0,0,0,0,0,2023-11-07T05:52:29,0
1,0,0,0,0,0,0,2023-11-07T05:52:30,0
1,0,0,2,0,1912,0,2023-11-07T05:52:31,0
1,0,0,0,0,0,0,2023-11-07T05:52:32,0
1,0,0,0,0,0,0,2023-11-07T05:52:33,0
1,0,0,0,0,0,0,2023-11-07T05:52:34,0
1,0,0,0,0,0,0,2023-11-07T05:52:35,0
1,0,0,1,0,1053,0,2023-11-07T05:52:36,0
1,0,0,0,0,0,0,2023-11-07T05:52:37,0
1,0,0,1,0,860,0,2023-11-07T05:52:38,0
1,0,0,0,0,0,0,2023-11-07T05:52:39,0
1,0,0,0,0,0,0,2023-11-07T05:52:40,0
1,0,0,0,0,0,0,2023-11-07T05:52:41,0
1,0,0,0,0,0,0,2023-11-07T05:52:42,0
1,0,0,0,0,0,0,2023-11-07T05:52:43,0
1,0,0,0,0,0,0,2023-11-07T05:52:44,0
1,0,0,0,0,0,0,2023-11-07T05:52:45,0
1,0,0,0,0,0,0,2023-11-07T05:52:46,0
1,0,0,0,0,0,0,2023-11-07T05:52:47,0
1,0,0,2,0,1688,0,2023-11-07T05:52:48,0
1,0,0,0,0,0,0,2023-11-07T05:52:49,0
1,0,0,0,0,0,0,2023-11-07T05:52:50,0
1,0,0,0,0,0,0,2023-11-07T05:52:51,0
1,0,0,0,0,0,0,2023-11-07T05:52:52,0
1,0,0,0,0,0,0,2023-11-07T05:52:53,0
1,0,0,0,0,0,0,2023-11-07T05:52:54,0
1,0,0,0,0,0,0,2023-11-07T05:52:55,0
1,0,0,0,0,0,0,2023-11-07T05:52:56,0
1,0,0,0,0,0,0,2023-11-07T05:52:57,0
1,0,0,2,0,1893,0,2023-11-07T05:52:58,0
1,0,0,0,0,0,0,2023-11-07T05:52:59,0
1,0,0,0,0,0,0,2023-11-07T05:53:00,0
