ps_id,rst_client,rst_server,rx_count,tx_count,rx_size,tx_size,time,throughput
1,0,0,0,0,0,0,2023-11-07T07:05:00,0
1,0,0,1,0,342,0,2023-11-07T07:05:22,0
1,0,0,0,0,0,0,2023-11-07T07:05:23,0
1,0,0,0,0,0,0,2023-11-07T07:05:24,0
1,0,0,0,0,0,0,2023-11-07T07:05:25,0
1,0,0,1,0,342,0,2023-11-07T07:05:26,0
1,0,0,0,0,0,0,2023-11-07T07:05:27,0
1,0,0,0,0,0,0,2023-11-07T07:05:28,0
1,0,0,0,0,0,0,2023-11-07T07:05:29,0
1,0,0,0,0,0,0,2023-11-07T07:05:30,0
1,0,0,2,0,1449,0,2023-11-07T07:05:31,0
1,0,0,0,0,0,0,2023-11-07T07:05:32,0
1,0,0,0,0,0,0,2023-11-07T07:05:33,0
1,0,0,0,0,0,0,2023-11-07T07:05:34,0
1,0,0,0,0,0,0,2023-11-07T07:05:35,0
1,0,0,0,0,0,0,2023-11-07T07:05:36,0
1,0,0,0,0,0,0,2023-11-07T07:05:37,0
1,0,0,0,0,0,0,2023-11-07T07:05:38,0
1,0,0,2,0,697,0,2023-11-07T07:05:39,0
1,0,0,0,0,0,0,2023-11-07T07:05:40,0
1,0,0,0,0,0,0,2023-11-07T07:05:41,0
1,0,0,0,0,0,0,2023-11-07T07:05:42,0
1,0,0,0,0,0,0,2023-11-07T07:05:43,0
1,0,0,0,0,0,0,2023-11-07T07:05:44,0
1,0,0,0,0,0,0,2023-11-07T07:05:45,0
1,0,0,0,0,0,0,2023-11-07T07:05:46,0
1,0,0,0,0,0,0,2023-11-07T07:05:47,0
1,0,0,0,0,0,0,2023-11-07T07:05:48,0
1,0,0,1,0,335,0,2023-11-07T07:05:49,0
1,0,0,0,0,0,0,2023-11-07T07:05:50,0
1,0,0,0,0,0,0,2023-11-07T07:05:51,0
1,0,0,0,0,0,0,2023-11-07T07:05:52,0
1,0,0,0,0,0,0,2023-11-07T07:05:53,0
1,0,0,0,0,0,0,2023-11-07T07:05:54,0
1,0,0,1,0,342,0,2023-11-07T07:05:55,0
1,0,0,1,0,217,0,2023-11-07T07:05:56,0
1,0,0,1,0,217,0,2023-11-07T07:05:57,0
1,0,0,1,0,217,0,2023-11-07T07:05:58,0
1,0,0,1,0,217,0,2023-11-07T07:05:59,0
1,0,0,0,0,0,0,2023-11-07T07:06:00,0
